Station,Location,Elevation,Date,Temp Max,Temp Avg,Temp Min,Precip Total
IROURE1,"Roure, IT",3271,3/22/23,57.7,49.8,42.1,0
IROURE1,"Roure, IT",3271,3/23/23,58.6,51.2,45.3,0
IROURE1,"Roure, IT",3271,3/24/23,52.9,48.6,44.8,0.02
IROURE1,"Roure, IT",3271,3/25/23,57.9,53.1,43.2,0.01
IROURE1,"Roure, IT",3271,3/26/23,55.9,48.9,37.9,0.04
IROURE1,"Roure, IT",3271,3/27/23,51.4,45.9,38.8,0
IROURE1,"Roure, IT",3271,3/28/23,49.5,40.5,30.2,0
IROURE1,"Roure, IT",3271,3/29/23,54.1,44.3,34.7,0
IROURE1,"Roure, IT",3271,3/30/23,54.1,47.2,40.8,0.02
IROURE1,"Roure, IT",3271,3/31/23,57,47.8,43.5,0.03
IROURE1,"Roure, IT",3271,2/1/23,55.9,47.2,40.3,0
IROURE1,"Roure, IT",3271,2/2/23,55.2,45.7,37.9,0
IROURE1,"Roure, IT",3271,2/3/23,55.9,48.9,44.8,0
IROURE1,"Roure, IT",3271,2/4/23,64,52.7,41.7,0
IROURE1,"Roure, IT",3271,2/5/23,41.9,35.7,30.4,0
IROURE1,"Roure, IT",3271,2/6/23,35.8,30.7,27.7,0.01
IROURE1,"Roure, IT",3271,2/7/23,33.4,26.5,22.3,0.01
IROURE1,"Roure, IT",3271,2/8/23,31.6,25.9,19.8,0
IROURE1,"Roure, IT",3271,2/9/23,27.9,23.3,20.1,0
IROURE1,"Roure, IT",3271,2/10/23,40.1,29.7,20.7,0
IROURE1,"Roure, IT",3271,2/11/23,47.1,38.7,28.8,0
IROURE1,"Roure, IT",3271,2/12/23,56.1,45.5,35.2,0
IROURE1,"Roure, IT",3271,2/13/23,47.7,38.9,32.9,0
IROURE1,"Roure, IT",3271,2/14/23,54.9,45.1,36.7,0
IROURE1,"Roure, IT",3271,2/15/23,58.3,47.5,42.1,0
IROURE1,"Roure, IT",3271,2/16/23,53.4,44.2,37.4,0
IROURE1,"Roure, IT",3271,2/17/23,54.9,44.3,35.2,0
IROURE1,"Roure, IT",3271,2/18/23,55.9,46.1,38.7,0
IROURE1,"Roure, IT",3271,2/19/23,57.6,46.5,36.9,0
IROURE1,"Roure, IT",3271,2/20/23,54.3,46,38.7,0
IROURE1,"Roure, IT",3271,2/21/23,53.2,43.2,37,0
IROURE1,"Roure, IT",3271,2/22/23,45.5,41.8,38.3,0
IROURE1,"Roure, IT",3271,2/23/23,47.7,42.3,37,0
IROURE1,"Roure, IT",3271,2/24/23,45,41.5,36.7,0.01
IROURE1,"Roure, IT",3271,2/25/23,48.6,40.9,34.3,0
IROURE1,"Roure, IT",3271,2/26/23,38.5,31.7,26.2,0
IROURE1,"Roure, IT",3271,2/27/23,29.3,27,25.2,0.06
IROURE1,"Roure, IT",3271,2/28/23,31.6,29,27,0.01
IROURE1,"Roure, IT",3271,1/1/23,45.3,41.9,36.9,0
IROURE1,"Roure, IT",3271,1/2/23,46.9,43.2,41.4,0
IROURE1,"Roure, IT",3271,1/3/23,47.8,42.4,37.6,0
IROURE1,"Roure, IT",3271,1/4/23,48.7,40.6,36.3,0
IROURE1,"Roure, IT",3271,1/5/23,61,47.3,37.8,0
IROURE1,"Roure, IT",3271,1/6/23,49.6,43.8,38.8,0
IROURE1,"Roure, IT",3271,1/7/23,41.4,37.4,32.9,0
IROURE1,"Roure, IT",3271,1/8/23,37.9,35.3,33.3,0.01
IROURE1,"Roure, IT",3271,1/9/23,45.1,40,33.1,0
IROURE1,"Roure, IT",3271,1/10/23,50,40.2,34.7,0
IROURE1,"Roure, IT",3271,1/11/23,51.4,40.7,34.2,0
IROURE1,"Roure, IT",3271,1/12/23,50.2,41.9,36.1,0
IROURE1,"Roure, IT",3271,1/13/23,53.8,42.9,32.5,0.01
IROURE1,"Roure, IT",3271,1/14/23,52.9,43.1,33.8,0
IROURE1,"Roure, IT",3271,1/15/23,42.3,36.8,31.8,0
IROURE1,"Roure, IT",3271,1/16/23,41.5,35.1,30.4,0
IROURE1,"Roure, IT",3271,1/17/23,35.1,29.4,26.4,0.01
IROURE1,"Roure, IT",3271,1/18/23,39.7,31.5,25,0
IROURE1,"Roure, IT",3271,1/19/23,37,30.1,20.8,0
IROURE1,"Roure, IT",3271,1/20/23,37.9,29.2,20.7,0
IROURE1,"Roure, IT",3271,1/21/23,35.8,28.7,25.9,0
IROURE1,"Roure, IT",3271,1/22/23,35.2,29.5,25.9,0
IROURE1,"Roure, IT",3271,1/23/23,39.4,32.1,27.3,0.01
IROURE1,"Roure, IT",3271,1/24/23,34.7,32.6,30.9,0
IROURE1,"Roure, IT",3271,1/25/23,40.6,33.3,30.6,0
IROURE1,"Roure, IT",3271,1/26/23,38.7,28.9,22.3,0
IROURE1,"Roure, IT",3271,1/27/23,32.5,25.4,19.9,0
IROURE1,"Roure, IT",3271,1/28/23,35.8,27.4,21.6,0
IROURE1,"Roure, IT",3271,1/29/23,37,28.6,21.4,0.01
IROURE1,"Roure, IT",3271,1/30/23,52.2,37.8,27.9,0
IROURE1,"Roure, IT",3271,1/31/23,46.9,38.5,31.8,0
IROURE1,"Roure, IT",3271,12/1/22,42.3,34.6,31.6,0
IROURE1,"Roure, IT",3271,12/2/22,38.5,34.9,32.5,0
IROURE1,"Roure, IT",3271,12/3/22,33.4,32.4,31.8,0.01
IROURE1,"Roure, IT",3271,12/4/22,38.3,34.9,32.4,0
IROURE1,"Roure, IT",3271,12/5/22,39.4,33.2,29.5,0.09
IROURE1,"Roure, IT",3271,12/6/22,40.1,32.8,28.8,0
IROURE1,"Roure, IT",3271,12/7/22,40.8,32.4,28.6,0
IROURE1,"Roure, IT",3271,12/8/22,37.8,31.5,27,0
IROURE1,"Roure, IT",3271,12/9/22,33.6,31.3,29.5,0.03
IROURE1,"Roure, IT",3271,12/10/22,42.3,35,30,0.2
IROURE1,"Roure, IT",3271,12/11/22,40.3,32.7,25.9,0
IROURE1,"Roure, IT",3271,12/12/22,33.4,26.9,22.8,0
IROURE1,"Roure, IT",3271,12/13/22,30.9,25.9,22.5,0.01
IROURE1,"Roure, IT",3271,12/14/22,34.7,26.7,23.4,0
IROURE1,"Roure, IT",3271,12/15/22,32.5,28.8,24.3,0
IROURE1,"Roure, IT",3271,12/16/22,40.3,33.4,29.7,0.01
IROURE1,"Roure, IT",3271,12/17/22,40.8,34.5,30.9,0.01
IROURE1,"Roure, IT",3271,12/18/22,37.4,29.8,27.1,0
IROURE1,"Roure, IT",3271,12/19/22,40.1,32.1,27.3,0.01
IROURE1,"Roure, IT",3271,12/20/22,38.8,32.8,30,0
IROURE1,"Roure, IT",3271,12/21/22,43.3,35.7,32.5,0
IROURE1,"Roure, IT",3271,12/22/22,55.8,47.2,34,0
IROURE1,"Roure, IT",3271,12/23/22,63.1,50.9,37,0.01
IROURE1,"Roure, IT",3271,12/24/22,63.3,46.2,38.1,0
IROURE1,"Roure, IT",3271,12/25/22,43.9,40.1,37.9,0
IROURE1,"Roure, IT",3271,12/26/22,45.7,39.9,37,0
IROURE1,"Roure, IT",3271,12/27/22,54.9,43.9,37,0
IROURE1,"Roure, IT",3271,12/28/22,42.3,36.5,31.3,0
IROURE1,"Roure, IT",3271,12/29/22,42.1,34.4,31.3,0
IROURE1,"Roure, IT",3271,12/30/22,42.8,36.7,32.5,0
IROURE1,"Roure, IT",3271,12/31/22,46.8,40.3,35.4,0
IROURE1,"Roure, IT",3271,11/1/22,57,51,46.2,0.21
IROURE1,"Roure, IT",3271,11/2/22,55.6,49.2,43,0
IROURE1,"Roure, IT",3271,11/3/22,54.1,46.2,42.1,0.29
IROURE1,"Roure, IT",3271,11/4/22,56.1,47.4,40.6,0.01
IROURE1,"Roure, IT",3271,11/5/22,58.5,46.6,41.5,0
IROURE1,"Roure, IT",3271,11/6/22,53.2,43.6,38.5,0
IROURE1,"Roure, IT",3271,11/7/22,53.4,43,37.6,0
IROURE1,"Roure, IT",3271,11/8/22,52.5,45.6,39.7,0
IROURE1,"Roure, IT",3271,11/9/22,50.4,46.4,44.1,0.3
IROURE1,"Roure, IT",3271,11/10/22,57.4,46.9,41.4,0
IROURE1,"Roure, IT",3271,11/11/22,55,47.8,42.4,0
IROURE1,"Roure, IT",3271,11/12/22,61.9,54.2,46.9,0
IROURE1,"Roure, IT",3271,11/13/22,53.6,48.2,45.1,0
IROURE1,"Roure, IT",3271,11/15/22,44.8,42.2,39.7,0.01
IROURE1,"Roure, IT",3271,11/16/22,47.1,41.4,37,0.01
IROURE1,"Roure, IT",3271,11/17/22,50.2,43.2,37.6,0
IROURE1,"Roure, IT",3271,11/18/22,53.8,47.3,39,0
IROURE1,"Roure, IT",3271,11/19/22,48.6,40.8,36.9,0
IROURE1,"Roure, IT",3271,11/20/22,48.4,39.5,33.4,2.02
IROURE1,"Roure, IT",3271,11/21/22,48.2,43.3,35.1,0
IROURE1,"Roure, IT",3271,11/22/22,48.7,41.9,32.4,0.01
IROURE1,"Roure, IT",3271,11/23/22,50.5,43.2,35.1,0
IROURE1,"Roure, IT",3271,11/24/22,57.7,50.6,42.1,0
IROURE1,"Roure, IT",3271,11/25/22,48.7,44.5,36.7,0
IROURE1,"Roure, IT",3271,11/26/22,50.4,44.7,36.5,0
IROURE1,"Roure, IT",3271,11/27/22,44.2,37.9,33.1,0
IROURE1,"Roure, IT",3271,11/28/22,37.9,35.2,31.6,0
IROURE1,"Roure, IT",3271,11/29/22,34.9,33.4,31.1,0.05
IROURE1,"Roure, IT",3271,11/30/22,41.9,34.1,29.8,0
IROURE1,"Roure, IT",3271,10/1/22,69.3,53,42.1,0
IROURE1,"Roure, IT",3271,10/2/22,75.6,66.8,59.5,0
IROURE1,"Roure, IT",3271,10/3/22,69.3,61.1,53.4,0
IROURE1,"Roure, IT",3271,10/4/22,62.1,56.5,49.6,0
IROURE1,"Roure, IT",3271,10/6/22,65.1,60.7,50.5,0
IROURE1,"Roure, IT",3271,10/7/22,64.6,58,52.3,0
IROURE1,"Roure, IT",3271,10/8/22,61,55.2,49.8,0.35
IROURE1,"Roure, IT",3271,10/9/22,53.2,51.9,50.5,0.44
IROURE1,"Roure, IT",3271,10/10/22,54.7,51.2,48.7,0.04
IROURE1,"Roure, IT",3271,10/11/22,63.9,53.5,47.8,0
IROURE1,"Roure, IT",3271,10/12/22,60.1,53.2,48.2,0
IROURE1,"Roure, IT",3271,10/13/22,58.5,51.9,46.9,0
IROURE1,"Roure, IT",3271,10/14/22,58.8,51.7,46,0
IROURE1,"Roure, IT",3271,10/15/22,59.9,56.4,51.1,0
IROURE1,"Roure, IT",3271,10/16/22,61.7,55.1,50.2,0
IROURE1,"Roure, IT",3271,10/17/22,61.9,56.7,51.8,0
IROURE1,"Roure, IT",3271,10/18/22,65.7,57.3,50.7,0
IROURE1,"Roure, IT",3271,10/19/22,68.7,60.2,55.6,0
IROURE1,"Roure, IT",3271,10/20/22,59.7,55.5,51.4,0.06
IROURE1,"Roure, IT",3271,10/21/22,54.7,53.9,53.2,0.6
IROURE1,"Roure, IT",3271,10/22/22,63.1,56.2,51.8,0.02
IROURE1,"Roure, IT",3271,10/23/22,56.8,55.2,53.4,0.01
IROURE1,"Roure, IT",3271,10/24/22,60.4,56.6,52.2,0.01
IROURE1,"Roure, IT",3271,10/25/22,61.5,55.3,50.5,0
IROURE1,"Roure, IT",3271,10/26/22,62.1,55.9,52.2,0
IROURE1,"Roure, IT",3271,10/27/22,63.9,56,50.4,0
IROURE1,"Roure, IT",3271,10/28/22,66.6,58.2,53.2,0
IROURE1,"Roure, IT",3271,10/29/22,69.6,60.1,55.4,0
IROURE1,"Roure, IT",3271,10/30/22,69.3,59.1,54.7,0
IROURE1,"Roure, IT",3271,10/31/22,66.7,57.9,52.7,0
IROURE1,"Roure, IT",3271,9/1/22,71.8,64.3,56.3,0
IROURE1,"Roure, IT",3271,9/2/22,65.1,60.8,56.1,0
IROURE1,"Roure, IT",3271,9/3/22,65.7,60.8,56.1,0.53
IROURE1,"Roure, IT",3271,9/4/22,69.4,60.9,52,0.06
IROURE1,"Roure, IT",3271,9/5/22,71.4,65,59.5,0
IROURE1,"Roure, IT",3271,9/6/22,72.7,64.7,57.6,0
IROURE1,"Roure, IT",3271,9/7/22,68.9,64,59.2,0
IROURE1,"Roure, IT",3271,9/8/22,75.4,63,53.4,0.09
IROURE1,"Roure, IT",3271,9/9/22,75.9,66.3,56.7,0
IROURE1,"Roure, IT",3271,9/10/22,69.1,62.2,54.7,0
IROURE1,"Roure, IT",3271,9/11/22,69.8,60.3,51.4,0
IROURE1,"Roure, IT",3271,9/12/22,70.9,61.8,53.8,0
IROURE1,"Roure, IT",3271,9/13/22,69.3,61.8,53.4,0
IROURE1,"Roure, IT",3271,9/14/22,68.4,62.3,57.9,0.06
IROURE1,"Roure, IT",3271,9/15/22,79.5,66.4,53.8,0.09
IROURE1,"Roure, IT",3271,9/16/22,78.6,69.5,62.2,0
IROURE1,"Roure, IT",3271,9/17/22,68,59.1,48.4,0
IROURE1,"Roure, IT",3271,9/18/22,62.8,51.9,41.7,0
IROURE1,"Roure, IT",3271,9/19/22,66,58.4,50.9,0
IROURE1,"Roure, IT",3271,9/20/22,62.8,53.7,46,0
IROURE1,"Roure, IT",3271,9/21/22,53.6,49.3,46.4,0.01
IROURE1,"Roure, IT",3271,9/22/22,58.5,52.2,48,0
IROURE1,"Roure, IT",3271,9/23/22,59.2,53.3,49.3,0
IROURE1,"Roure, IT",3271,9/24/22,53.1,49.2,46.8,0.26
IROURE1,"Roure, IT",3271,9/25/22,55,48.9,43.9,0.07
IROURE1,"Roure, IT",3271,9/26/22,59.7,52.1,43,0
IROURE1,"Roure, IT",3271,9/27/22,65.5,57.8,52.9,0
IROURE1,"Roure, IT",3271,9/28/22,61.2,53.4,46,0.02
IROURE1,"Roure, IT",3271,9/29/22,50.9,47.2,44.4,0
IROURE1,"Roure, IT",3271,9/30/22,48.2,47.2,46.2,0
IROURE1,"Roure, IT",3271,8/1/22,82.9,72.7,62.8,0
IROURE1,"Roure, IT",3271,8/2/22,77.7,72,65.8,0
IROURE1,"Roure, IT",3271,8/3/22,79.9,70.9,62.8,0
IROURE1,"Roure, IT",3271,8/4/22,81.3,73.1,65.1,0
IROURE1,"Roure, IT",3271,8/5/22,82,71.6,63.3,0.17
IROURE1,"Roure, IT",3271,8/6/22,82.8,72.9,63.7,0
IROURE1,"Roure, IT",3271,8/7/22,74.3,65.3,56.3,0.31
IROURE1,"Roure, IT",3271,8/8/22,77.7,65.9,55.8,0
IROURE1,"Roure, IT",3271,8/10/22,75.4,65.4,59.4,0.01
IROURE1,"Roure, IT",3271,8/11/22,75.7,67.8,60.8,0
IROURE1,"Roure, IT",3271,8/12/22,76.3,67.3,58.6,0
IROURE1,"Roure, IT",3271,8/13/22,73.6,65.4,59.2,0
IROURE1,"Roure, IT",3271,8/14/22,67.5,62.1,57.4,0.06
IROURE1,"Roure, IT",3271,8/15/22,74.7,64.3,53.4,0
IROURE1,"Roure, IT",3271,8/16/22,74.1,66.3,56.5,0
IROURE1,"Roure, IT",3271,8/17/22,70,64.8,61.3,0.02
IROURE1,"Roure, IT",3271,8/18/22,67.6,59.2,52.9,1.26
IROURE1,"Roure, IT",3271,8/19/22,77.7,64.9,53.1,0.02
IROURE1,"Roure, IT",3271,8/20/22,78.3,69.5,61.7,0
IROURE1,"Roure, IT",3271,8/21/22,77.2,68,58.6,0
IROURE1,"Roure, IT",3271,8/22/22,76.8,68.3,61,0
IROURE1,"Roure, IT",3271,8/23/22,77.5,68.5,59.4,0
IROURE1,"Roure, IT",3271,8/24/22,76.6,67.2,59,0
IROURE1,"Roure, IT",3271,8/25/22,76.1,67.7,59.4,0
IROURE1,"Roure, IT",3271,8/26/22,72.3,65.1,61.9,0.13
IROURE1,"Roure, IT",3271,8/27/22,74.8,66.2,58.5,0.01
IROURE1,"Roure, IT",3271,8/28/22,74.7,65.3,58.5,0.05
IROURE1,"Roure, IT",3271,8/29/22,75.6,66.3,57.6,0
IROURE1,"Roure, IT",3271,8/30/22,72.7,64.3,56.8,0.25
IROURE1,"Roure, IT",3271,8/31/22,71.8,63.1,54.3,0
IROURE1,"Roure, IT",3271,7/1/22,75,65.5,56.8,0
IROURE1,"Roure, IT",3271,7/2/22,77.2,68.2,57.7,0
IROURE1,"Roure, IT",3271,7/3/22,81.7,69.8,61.3,0.05
IROURE1,"Roure, IT",3271,7/4/22,77,68.4,62.4,0.02
IROURE1,"Roure, IT",3271,7/5/22,82.9,71.4,60.3,0
IROURE1,"Roure, IT",3271,7/6/22,76.1,70.7,63.5,0
IROURE1,"Roure, IT",3271,7/7/22,77.5,70,62.8,0
IROURE1,"Roure, IT",3271,7/8/22,75.6,67.3,56.8,0
IROURE1,"Roure, IT",3271,7/9/22,75.9,67.7,59.5,0
IROURE1,"Roure, IT",3271,7/10/22,76.3,67.7,57.9,0
IROURE1,"Roure, IT",3271,7/11/22,75.9,68.8,63,0
IROURE1,"Roure, IT",3271,7/12/22,75.7,68.1,60.3,0
IROURE1,"Roure, IT",3271,7/13/22,73.9,68,61.5,0
IROURE1,"Roure, IT",3271,7/14/22,80.2,71.7,63.9,0
IROURE1,"Roure, IT",3271,7/15/22,84.7,75.1,65.1,0
IROURE1,"Roure, IT",3271,7/16/22,82,73.2,63.9,0
IROURE1,"Roure, IT",3271,7/17/22,81,72.7,65.7,0
IROURE1,"Roure, IT",3271,7/18/22,82.2,74,67.8,0
IROURE1,"Roure, IT",3271,7/19/22,78.8,72.4,66,0
IROURE1,"Roure, IT",3271,7/20/22,80.2,74,68.2,0.02
IROURE1,"Roure, IT",3271,7/21/22,84.2,74.9,65.1,0
IROURE1,"Roure, IT",3271,7/22/22,84.6,75.9,67.3,0
IROURE1,"Roure, IT",3271,7/23/22,81.3,74.4,67.5,0
IROURE1,"Roure, IT",3271,7/24/22,82.4,74.3,65.1,0
IROURE1,"Roure, IT",3271,7/25/22,83.8,74.9,67.3,0
IROURE1,"Roure, IT",3271,7/26/22,82,74.2,66.6,0
IROURE1,"Roure, IT",3271,7/27/22,77.2,69.2,60.6,0.13
IROURE1,"Roure, IT",3271,7/28/22,74.8,69.6,65.1,0
IROURE1,"Roure, IT",3271,7/29/22,71.4,65.4,58.5,0.05
IROURE1,"Roure, IT",3271,7/30/22,76.5,68.5,58.3,0
IROURE1,"Roure, IT",3271,7/31/22,80.6,70.4,60.3,0
IROURE1,"Roure, IT",3271,6/1/22,66.9,58.1,48,0
IROURE1,"Roure, IT",3271,6/2/22,71.1,63.2,53.6,0
IROURE1,"Roure, IT",3271,6/3/22,65.7,62.5,59.9,0.12
IROURE1,"Roure, IT",3271,6/4/22,71.1,64.1,57.7,0
IROURE1,"Roure, IT",3271,6/5/22,81.5,67,60.6,0
IROURE1,"Roure, IT",3271,6/6/22,73.4,66.2,58.6,0.02
IROURE1,"Roure, IT",3271,6/7/22,77,65.5,56.3,0
IROURE1,"Roure, IT",3271,6/8/22,69.1,62.2,53.1,0
IROURE1,"Roure, IT",3271,6/9/22,70.7,64.9,58.5,0
IROURE1,"Roure, IT",3271,6/10/22,72.9,61.8,48,0
IROURE1,"Roure, IT",3271,6/11/22,75.9,66.2,56.8,0
IROURE1,"Roure, IT",3271,6/12/22,78.3,68.8,58.8,0
IROURE1,"Roure, IT",3271,6/13/22,79.5,72.2,64.4,0
IROURE1,"Roure, IT",3271,6/14/22,74.7,68.2,60.1,0
IROURE1,"Roure, IT",3271,6/15/22,74.8,67.8,60.4,0
IROURE1,"Roure, IT",3271,6/16/22,82.2,71.7,60.3,0
IROURE1,"Roure, IT",3271,6/17/22,81,73,62.4,0
IROURE1,"Roure, IT",3271,6/18/22,80.2,71.6,64.2,0
IROURE1,"Roure, IT",3271,6/19/22,77.7,71.2,64.4,0
IROURE1,"Roure, IT",3271,6/20/22,80.8,72.8,65.7,0
IROURE1,"Roure, IT",3271,6/21/22,78.4,70.1,61.9,0
IROURE1,"Roure, IT",3271,6/22/22,69.1,64.6,59.7,0.24
IROURE1,"Roure, IT",3271,6/23/22,69.6,63,54.5,0.02
IROURE1,"Roure, IT",3271,6/24/22,74.7,63.3,55.6,0.2
IROURE1,"Roure, IT",3271,6/25/22,72.9,63.8,51.8,0
IROURE1,"Roure, IT",3271,6/26/22,72,65.1,58.8,0
IROURE1,"Roure, IT",3271,6/27/22,73.6,68.4,61,0
IROURE1,"Roure, IT",3271,6/28/22,68.5,62.1,55.6,0.91
IROURE1,"Roure, IT",3271,6/29/22,77.2,66,54.1,0
IROURE1,"Roure, IT",3271,5/1/22,59.2,51.1,42.8,0
IROURE1,"Roure, IT",3271,5/2/22,60.1,51.3,43.9,0.03
IROURE1,"Roure, IT",3271,5/3/22,54,48.3,45.7,0.16
IROURE1,"Roure, IT",3271,5/4/22,57.9,50.5,45.1,0.02
IROURE1,"Roure, IT",3271,5/5/22,50.2,47.1,44.2,0.43
IROURE1,"Roure, IT",3271,5/6/22,49.8,46.2,42.8,0.24
IROURE1,"Roure, IT",3271,5/7/22,55.6,50.1,46,0.27
IROURE1,"Roure, IT",3271,5/8/22,55.6,49.8,46,0.08
IROURE1,"Roure, IT",3271,5/9/22,60.1,53.4,48.9,0.03
IROURE1,"Roure, IT",3271,5/10/22,66.6,58.5,49.3,0
IROURE1,"Roure, IT",3271,5/11/22,69.6,61.7,53.2,0
IROURE1,"Roure, IT",3271,5/12/22,71.4,62.8,53.4,0
IROURE1,"Roure, IT",3271,5/13/22,69.3,62.7,54.1,0
IROURE1,"Roure, IT",3271,5/14/22,71.1,63.3,55.4,0
IROURE1,"Roure, IT",3271,5/15/22,69.1,60.7,55.2,0.21
IROURE1,"Roure, IT",3271,5/16/22,70.3,61.9,53.6,0
IROURE1,"Roure, IT",3271,5/17/22,73,64.4,54.7,0
IROURE1,"Roure, IT",3271,5/18/22,74.1,66.4,59.2,0.01
IROURE1,"Roure, IT",3271,5/19/22,68.5,62.2,55.8,0.13
IROURE1,"Roure, IT",3271,5/20/22,72.9,64.6,55,0
IROURE1,"Roure, IT",3271,5/21/22,77.5,66.7,55.9,0
IROURE1,"Roure, IT",3271,5/22/22,73.2,67.3,62.1,0.09
IROURE1,"Roure, IT",3271,5/23/22,68.9,63.4,57.6,0
IROURE1,"Roure, IT",3271,5/24/22,66.9,60,53.8,0
IROURE1,"Roure, IT",3271,5/25/22,62.1,57,51.1,0
IROURE1,"Roure, IT",3271,5/26/22,70,63.4,52.9,0
IROURE1,"Roure, IT",3271,5/27/22,73.8,66.2,56.7,0
IROURE1,"Roure, IT",3271,5/28/22,75.2,68,59.7,0
IROURE1,"Roure, IT",3271,5/29/22,59.7,50.5,47.8,0.07
IROURE1,"Roure, IT",3271,5/30/22,53.6,50.3,45.9,0
IROURE1,"Roure, IT",3271,5/31/22,59.7,54.2,46.8,0
IROURE1,"Roure, IT",3271,4/1/22,47.7,38.6,26.2,0.02
IROURE1,"Roure, IT",3271,4/2/22,41.4,32.1,26.1,0.06
IROURE1,"Roure, IT",3271,4/3/22,41,35.5,29.1,0
IROURE1,"Roure, IT",3271,4/4/22,43.2,36.6,29.5,0
IROURE1,"Roure, IT",3271,4/5/22,56.5,43.7,31.6,0
IROURE1,"Roure, IT",3271,4/6/22,51.6,44.9,38.7,0.01
IROURE1,"Roure, IT",3271,4/7/22,61.2,52,38.7,0.02
IROURE1,"Roure, IT",3271,4/8/22,63.7,57.2,51.4,0
IROURE1,"Roure, IT",3271,4/9/22,55.8,46.5,39.7,0
IROURE1,"Roure, IT",3271,4/10/22,51.8,42.3,31.5,0
IROURE1,"Roure, IT",3271,4/11/22,54,45,36.9,0
IROURE1,"Roure, IT",3271,4/12/22,55,47.2,38.8,0
IROURE1,"Roure, IT",3271,4/13/22,59.2,51,43.9,0
IROURE1,"Roure, IT",3271,4/14/22,64.8,53.7,43,0
IROURE1,"Roure, IT",3271,4/15/22,69.1,58.1,48.6,0
IROURE1,"Roure, IT",3271,4/16/22,67.6,58.1,48,0
IROURE1,"Roure, IT",3271,4/17/22,57.7,50.9,44.8,0
IROURE1,"Roure, IT",3271,4/18/22,57,48.2,41.7,0
IROURE1,"Roure, IT",3271,4/19/22,59,49.4,39.7,0
IROURE1,"Roure, IT",3271,4/20/22,47.8,43.7,41.5,0.03
IROURE1,"Roure, IT",3271,4/21/22,43,41.8,40.5,0.16
IROURE1,"Roure, IT",3271,4/22/22,55,47.2,40.6,0
IROURE1,"Roure, IT",3271,4/23/22,49.8,44.8,39.2,1.65
IROURE1,"Roure, IT",3271,4/24/22,50.7,43.6,36.7,0
IROURE1,"Roure, IT",3271,4/25/22,54.1,47.5,38.8,0
IROURE1,"Roure, IT",3271,4/26/22,58.3,49.8,39.6,0
IROURE1,"Roure, IT",3271,4/27/22,59.4,51.9,42.4,0
IROURE1,"Roure, IT",3271,4/28/22,64.8,54.8,47.5,0
IROURE1,"Roure, IT",3271,4/29/22,61.7,53,44.4,0
IROURE1,"Roure, IT",3271,4/30/22,57.9,52.6,47.1,0
IROURE1,"Roure, IT",3271,3/1/22,36.7,31.1,27.5,0
IROURE1,"Roure, IT",3271,3/2/22,43.9,34.8,27,0
IROURE1,"Roure, IT",3271,3/3/22,49.3,39.3,33.6,0
IROURE1,"Roure, IT",3271,3/4/22,46,38.5,32,0
IROURE1,"Roure, IT",3271,3/5/22,36.1,33.2,30.2,0.05
IROURE1,"Roure, IT",3271,3/6/22,38.1,31.9,28,0
IROURE1,"Roure, IT",3271,3/7/22,40.5,32,25.5,0
IROURE1,"Roure, IT",3271,3/8/22,33.1,30.6,27.1,0
IROURE1,"Roure, IT",3271,3/9/22,44.2,34.6,25.2,0
IROURE1,"Roure, IT",3271,3/10/22,48.2,38.9,31.5,0
IROURE1,"Roure, IT",3271,3/11/22,35.4,33.6,31.5,0.01
IROURE1,"Roure, IT",3271,3/12/22,33.4,31.2,29.7,0
IROURE1,"Roure, IT",3271,3/13/22,34.7,32,30,1.15
IROURE1,"Roure, IT",3271,3/14/22,45,34.5,24.6,0.2
IROURE1,"Roure, IT",3271,3/15/22,42.8,38.6,35.2,0.08
IROURE1,"Roure, IT",3271,3/16/22,50.2,42.2,35.2,0
IROURE1,"Roure, IT",3271,3/17/22,45,42.5,41.4,0.02
IROURE1,"Roure, IT",3271,3/18/22,45,42.6,41,0.01
IROURE1,"Roure, IT",3271,3/19/22,48.9,41.5,35.8,0
IROURE1,"Roure, IT",3271,3/20/22,45,38.7,33.3,0
IROURE1,"Roure, IT",3271,3/21/22,45.1,38.4,33.6,0
IROURE1,"Roure, IT",3271,3/22/22,49.5,39.3,31.3,0
IROURE1,"Roure, IT",3271,3/23/22,54.7,43.4,33.6,0
IROURE1,"Roure, IT",3271,3/24/22,59.5,48.1,39,0
IROURE1,"Roure, IT",3271,3/25/22,57.7,48,40.1,0
IROURE1,"Roure, IT",3271,3/26/22,56.7,47,38.7,0
IROURE1,"Roure, IT",3271,3/27/22,55.8,47.5,39.4,0
IROURE1,"Roure, IT",3271,3/28/22,59.2,49.9,42.3,0
IROURE1,"Roure, IT",3271,3/29/22,56.3,48.9,43.3,0
IROURE1,"Roure, IT",3271,3/30/22,46,41.2,39.4,0.18
IROURE1,"Roure, IT",3271,2/1/22,58.8,43.3,37,0
IROURE1,"Roure, IT",3271,2/2/22,64.8,57.1,44.2,0.1
IROURE1,"Roure, IT",3271,2/3/22,54.7,44.2,35.8,0
IROURE1,"Roure, IT",3271,2/4/22,45.3,36.7,31.6,0
IROURE1,"Roure, IT",3271,2/5/22,52.2,43.5,33.6,0
IROURE1,"Roure, IT",3271,2/6/22,52.5,39.9,32.4,0
IROURE1,"Roure, IT",3271,2/7/22,58.6,40.1,32.5,0.12
